amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
19.69,24.03,7.67,4831.94,4851.73,0
4075.09,15663.36,11637.57,320.34,3788.54,0
2053.27,2271.3,604.73,88.46,2303.69,0
20.04,43.72,21.36,1804.7,1822.16,0
157.74,444.81,272.27,103776.38,103933.8,0
175.07,126.51,0.0,321.68,526.17,0
4617.9,5566.59,949.25,4097.44,9197.3,0
1279.98,2201.59,685.31,352.78,1675.84,0
887.59,953.22,142.09,77545.35,78463.09,0
942.42,4432.61,3337.78,49.99,828.12,0
31.01,55.74,29.06,420.9,451.0,0
77.12,212.49,150.59,620.28,691.45,0
4.1,20.44,16.29,8226.6,8230.66,0
3237.22,9873.17,6973.6,7588.56,11410.32,0
133.89,314.87,160.67,9263.72,9412.95,0
140.35,657.41,507.3,8624.33,8770.85,0
24.73,37.13,10.55,476.92,503.67,0
17.9,23.41,4.27,15.05,34.6,0
539.37,1569.1,991.12,39136.83,39666.79,0
22.04,53.4,29.18,96.85,122.12,0
4.84,19.78,14.61,9.15,14.22,0
2717.77,1872.67,0.0,11.21,2987.75,0
80.5,264.02,181.65,627.88,692.64,0
83.27,307.94,229.64,294.5,379.03,0
131.88,642.73,512.6,4019.02,4143.74,0
4168.88,4818.95,749.73,2276.79,5704.28,0
48.79,78.46,32.94,8.86,60.5,0
2495.7,11719.79,9308.48,71.11,2994.83,0
12783.41,42668.85,30473.54,51989.8,65963.37,0
8065.21,28685.97,0.0,12500.31,13366.27,1
132.31,112.21,0.0,39181.24,39290.09,0
2275.85,9181.88,6672.56,3.46,2138.24,0
167.52,511.54,354.91,61881.44,62031.44,0
113.28,344.87,211.42,35307.77,35399.64,0
307.22,1370.02,1007.58,393.49,644.19,0
40243.6,51401.08,0.0,4489.37,4533.87,1
6.95,8.49,2.85,54.16,60.09,0
113.71,370.94,263.09,3806.52,3906.34,0
8.29,37.06,28.91,17791.64,17801.16,0
109.29,185.1,66.25,555.08,685.95,0
408.46,1456.5,1026.01,3.71,461.93,0
11806.44,13998.96,1350.11,265.02,10809.43,0
3.77,4.8,0.63,7901.3,7904.58,0
730.06,3326.73,2465.72,6256.13,7009.11,0
167.27,172.43,1.71,572.11,758.38,0
3.26,1.99,0.0,139079.34,139082.81,0
25.69,102.43,73.5,9.85,38.66,0
7.9,16.84,9.45,15.51,23.37,0
19.13,43.71,22.18,46.6,69.46,0
32.17,131.88,104.63,18750.85,18786.71,0
100.66,131.84,44.92,11980.09,12062.67,0
317.78,1088.86,708.49,13364.81,13665.31,0
2.74,5.24,2.58,43297.55,43300.36,0
11.67,11.31,0.0,354.96,365.34,0
6.31,22.68,15.23,90.41,96.48,0
382.63,740.0,378.52,2006.61,2409.08,0
52.55,231.21,184.19,246.8,300.45,0
378.26,1753.48,1439.1,864.58,1297.53,0
20.01,86.46,66.27,12.71,30.82,0
3.38,6.59,3.62,212.77,216.72,0
12994.77,20331.9,9599.23,492.24,12562.53,0
7.2,32.53,24.43,7.11,15.52,0
8.51,21.6,13.67,153192.08,153199.73,0
10.16,37.44,26.96,4.12,14.31,0
18610.64,78578.57,62911.05,67149.16,88977.51,0
705.52,1234.37,527.27,6.57,649.3,0
660.24,683.97,0.0,34623.02,35375.36,0
19541.27,64715.29,45565.91,1130.78,20681.67,0
6.03,19.03,13.39,23.56,29.4,0
17509.66,30044.83,13859.22,34.63,18690.75,0
17.05,53.39,39.0,130.02,145.01,0
740.74,3004.89,2378.02,16886.17,17673.97,0
119.19,247.33,128.35,13.72,117.49,0
86.1,136.94,63.28,39.04,132.4,0
11863.12,44635.05,34084.22,5538.38,17926.56,0
10.41,42.02,33.01,2330.65,2339.56,0
21453.03,102852.31,78803.6,278.4,18304.82,0
82.44,95.97,15.19,5.29,91.27,0
933.53,4202.46,3249.29,1265.83,2058.02,0
16500.74,65061.5,48013.21,33.83,17360.23,0
4.56,16.68,12.31,2282.68,2288.15,0
11001.42,20998.87,10884.47,55.68,9397.98,0
450.47,270.22,0.0,131090.16,131535.91,0
1540.05,4287.46,2725.96,1801.79,3603.28,0
10.41,18.59,8.77,1457.33,1469.56,0
330.46,596.21,313.78,27023.23,27291.55,0
1166.34,5449.28,4089.94,150966.41,152276.45,0
165.05,196.14,15.75,14341.2,14488.99,0
10.97,51.6,42.53,1868.42,1880.47,0
24.46,67.68,39.25,36270.96,36294.0,0
5940.42,25379.0,20221.61,19.95,5306.66,0
3.71,6.59,3.48,12167.49,12171.16,0
1603.2,5374.96,3981.32,4812.09,6207.46,0
21905.88,65819.45,40119.17,1333.77,22575.42,0
2.91,13.56,10.97,37583.4,37586.19,0
11.58,15.13,2.22,6675.69,6689.41,0
1172.98,1666.29,426.2,7216.09,8408.83,0
4.66,22.23,17.54,60304.14,60309.17,0
549.01,516.53,0.0,5964.21,6441.84,0
1281.77,4301.71,3228.65,45.14,1581.88,0
540.94,417.9,0.0,20.49,560.93,0
72.72,61.55,0.0,769.06,829.42,0
1444.53,4603.96,3139.21,36.02,1543.7,0
571.72,1704.39,1235.18,5978.91,6509.04,0
17.61,54.21,34.66,28848.27,28864.43,0
431.91,1136.54,671.41,67.35,467.65,0
7609.59,29225.52,21526.74,62831.92,70290.59,0
1098.28,5452.79,4356.13,10056.15,11060.91,0
189.83,330.5,153.04,142849.95,143060.94,0
49.12,96.05,50.03,24.19,67.0,0
5.89,11.51,6.64,435.73,440.78,0
24.57,96.68,70.27,3113.14,3133.82,0
3.01,6.22,3.76,11993.18,11996.08,0
19528.56,69234.93,53601.0,61775.34,78279.91,0
20.13,50.46,34.11,49215.82,49232.13,0
4162.55,13466.35,9797.57,36.5,3856.73,0
12.4,52.46,39.71,283.49,298.27,0
34.9,98.18,60.75,7341.91,7369.98,0
117.27,309.39,195.84,11.65,108.46,0
50.38,85.72,37.18,104090.67,104142.73,0
3587.31,10121.85,6424.36,10061.59,13645.86,0
15051.62,25299.59,9665.01,24766.83,37436.15,0
7169.92,30802.45,22643.09,58799.48,67101.46,0
10.83,24.37,12.16,19.25,30.84,0
2951.88,3190.94,0.0,282.43,3228.03,0
10.29,16.26,4.55,3527.58,3538.05,0
10101.41,29350.82,17714.68,23088.09,34386.2,0
287.41,1328.78,1035.01,9118.39,9359.59,0
56.12,103.96,45.7,10.35,76.19,0
11.17,18.87,6.68,3302.36,3311.8,0
3.02,7.04,4.38,69.03,72.0,0
25.32,122.93,99.02,237.81,260.57,0
10159.66,43721.98,31885.35,152745.52,163576.58,0
3552.33,4168.68,584.01,15.3,4050.51,0
16783.36,54745.47,40971.11,8.57,17575.19,0
6.73,27.35,20.87,244.84,250.83,0
560.94,2219.1,1734.27,36512.45,37136.08,0
27.5,74.24,48.32,16.19,48.56,0
360.13,1366.06,999.45,6.55,317.84,0
48.62,151.99,103.27,272.42,316.25,0
34.85,49.02,14.3,2850.58,2885.84,0
475.61,357.77,0.0,14.9,536.13,0
14.15,30.6,16.76,18967.41,18979.45,0
185.34,144.33,0.0,29883.89,30035.92,0
950.81,2165.53,1250.9,852.83,1829.11,0
8.62,36.46,27.33,3.8,13.44,0
11794.03,50706.35,40677.16,794.03,11633.35,0
10794.63,23301.85,0.0,28.67,294.85,1
4340.53,3528.46,0.0,367.63,5235.02,0
977.65,3435.86,2568.65,11580.87,12374.26,0
1619.72,4454.22,2903.12,4.95,1518.52,0
1711.59,2006.18,570.56,2.72,1579.57,0
7157.38,29523.36,23734.29,11.8,7807.78,0
680.24,1002.83,209.44,4.48,729.95,0
33.25,28.32,0.0,47.69,85.29,0
6.66,25.79,18.39,232.05,238.84,0
636.67,2060.63,1392.85,14426.08,14993.45,0
4.94,11.24,5.5,3.79,8.6,0
23.85,86.27,58.64,129.14,152.0,0
4.69,21.58,17.72,74898.13,74903.13,0
379.93,248.41,0.0,1540.99,1989.9,0
11.51,38.27,27.24,24207.02,24218.34,0
660.94,979.35,360.42,554.83,1252.48,0
3353.59,8832.08,5444.19,7.92,2929.16,0
4433.42,10675.3,6655.91,21.25,4586.6,0
44.07,99.37,50.06,11371.96,11420.06,0
380.16,515.73,210.46,36504.21,36924.48,0
431.43,1774.01,1292.27,465.43,978.59,0
191.71,423.27,239.74,612.18,841.28,0
988.34,4440.0,3647.3,384.27,1378.72,0
18.01,37.75,17.24,3.33,23.94,0
18273.17,78185.6,60301.62,7.77,20014.17,0
6.57,19.38,12.22,148861.09,148867.72,0
4736.2,10586.89,5133.73,4.32,3850.24,0
570.7,2093.41,1629.02,126.3,805.89,0
24.62,99.46,77.18,5418.36,5447.56,0
2232.94,5966.66,4074.12,290.95,2540.09,0
5.81,14.03,9.15,134497.64,134503.09,0
2892.16,8961.03,5553.32,3.9,2446.95,0
549.97,1723.19,1106.0,40951.7,41403.8,0
7.37,17.8,10.83,11.97,20.23,0
5.56,21.74,15.76,25.87,31.23,0
2339.11,5377.02,2645.46,908.09,3305.99,0
37.96,96.36,62.64,39576.92,39611.87,0
8133.26,26221.08,19668.44,258.5,8762.62,0
2588.04,12787.04,9863.48,68.67,2924.59,0
1456.38,2436.65,850.54,225.52,1910.78,0
33.36,51.5,22.67,7.67,40.98,0
1604.39,2079.28,481.53,27462.52,28938.68,0
13812.5,49759.52,37823.12,64046.59,75520.94,0
6.2,15.63,9.18,4598.67,4605.75,0
51.19,115.11,60.9,361.9,420.33,0
22.47,31.87,11.41,2334.75,2355.9,0
93.62,422.24,318.1,1176.78,1259.44,0
2166.77,5404.53,3260.64,4.79,2321.84,0
194.06,627.71,417.63,208.23,422.21,0
462.47,465.42,0.0,3733.55,4237.05,0
45.94,45.29,0.25,30509.39,30547.45,0
9.69,7.78,0.0,140.99,152.56,0
30.04,64.68,38.19,22292.22,22322.79,0
6229.94,16372.22,9529.39,11226.98,17726.91,0
615.08,984.5,334.5,74787.91,75291.13,0
81.61,169.22,94.76,144891.38,144957.05,0
3324.76,1756.04,0.0,4.3,2832.12,0
4.86,10.11,4.65,334.35,339.0,0
26.71,27.68,4.96,13482.69,13514.15,0
21.56,23.24,4.59,23267.95,23291.48,0
19308.12,10045.58,0.0,6.76,23170.55,0
1563.82,5682.47,4367.37,2148.44,3824.78,0
706.32,3313.19,2475.68,53261.99,53855.23,0
2.84,9.36,6.36,33.04,36.1,0
14.28,13.32,1.52,124.08,139.17,0
828.71,4104.95,3294.97,209.21,1165.98,0
82.89,405.34,331.67,208.5,292.86,0
11142.52,29049.17,17949.21,1311.29,11319.83,0
2650.54,2611.87,229.54,5.31,2902.58,0
152.39,570.45,397.84,14344.01,14511.85,0
2311.46,11156.51,8640.63,10.5,2335.09,0
17652.61,70683.67,50160.19,20878.51,35670.17,0
172.23,569.89,418.47,3.28,169.57,0
882.48,2866.95,2024.93,15635.29,16637.76,0
10593.35,51914.1,40026.38,135.36,9896.63,0
25.48,21.12,0.0,3693.91,3721.75,0
7934.86,9307.61,1756.52,19.51,7172.02,0
6.54,27.72,19.91,999.35,1005.44,0
930.79,1073.21,41.57,72.98,943.1,0
3119.86,6941.17,3371.03,2.84,2667.87,0
686.4,1212.69,551.83,7915.29,8560.83,0
235.05,375.02,131.89,11.51,267.58,0
703.54,433.2,0.0,83846.78,84522.55,0
10.64,32.43,22.0,1075.96,1085.75,0
18.92,43.62,27.52,2.77,23.21,0
30.85,92.0,56.93,88800.97,88832.01,0
589.94,1103.36,539.25,11.71,586.52,0
145.05,687.04,537.24,26195.76,26357.99,0
24.54,77.57,49.52,101.7,125.08,0
7671.63,37018.93,28508.09,1406.25,9213.97,0
78.67,163.24,94.07,26714.93,26778.87,0
150.55,76.83,0.0,4.72,145.6,0
108.56,435.94,327.57,4820.52,4917.66,0
13.98,59.04,46.4,13.94,30.08,0
1967.74,1503.68,0.0,7189.34,8780.1,0
153.87,509.95,348.09,15.92,182.1,0
3.15,10.94,7.44,3.46,6.93,0
15932.61,18414.95,0.0,15.03,14880.16,0
4195.94,12530.59,8578.04,2652.12,6440.38,0
1829.93,2917.63,1161.47,139106.45,140691.05,0
6780.64,3892.31,0.0,117165.4,123341.49,0
9521.1,41903.31,30536.58,9922.93,21020.5,0
56.68,153.75,89.14,23632.66,23678.99,0
664.23,2668.64,1882.83,40684.8,41337.53,0
651.5,2445.09,1794.8,908.59,1498.69,0
30.14,149.85,123.21,33.6,66.1,0
20.04,49.51,28.88,3912.97,3931.68,0
7.58,18.37,11.18,12.9,20.01,0
1026.42,1814.61,850.65,25744.27,26589.34,0
3066.43,10159.58,7605.41,252.9,3822.83,0
2562.09,6885.63,4760.99,50.98,2635.19,0
46.83,176.99,132.43,29086.75,29125.51,0
17.24,36.28,16.1,9.24,28.22,0
161.18,175.49,0.0,123388.17,123567.4,0
372.9,1633.66,1221.9,94327.68,94694.78,0
10633.71,44940.3,35436.78,2201.0,14872.67,0
7139.57,14846.74,7037.39,6859.57,13216.64,0
10347.76,37320.05,27360.04,4.09,11776.59,0
5723.65,15544.36,10829.47,332.92,6849.71,0
16014.2,62845.72,47505.31,45742.49,61892.66,0
179.38,404.61,251.69,3.09,185.35,0
4.17,12.14,7.38,66.47,69.99,0
5.77,4.39,0.0,133.25,138.17,0
91.15,117.32,33.92,4563.64,4651.97,0
27.64,111.06,82.18,6331.1,6363.36,0
12.55,27.82,15.95,5.57,16.69,0
14455.55,9511.38,0.0,29.75,14340.76,0
15.78,19.79,3.07,23872.21,23885.24,0
15281.73,35945.55,19073.87,22.42,14076.93,0
2559.45,9548.31,6707.6,63.55,2491.96,0
870.02,1858.09,1110.14,16.19,1047.3,0
1192.93,4596.76,3397.83,10910.49,11956.95,0
53.69,234.16,190.69,3.66,48.78,0
914.01,1860.12,1095.95,75.27,826.13,0
14.59,59.84,47.69,949.05,963.77,0
12573.53,13465.79,3119.33,2.9,12674.26,0
41.11,97.38,59.0,98110.26,98146.37,0
27.02,25.37,0.0,38645.31,38669.6,0
1636.75,1205.26,0.0,3362.63,4880.78,0
1000.28,790.59,0.0,340.51,1144.52,0
157.86,153.34,18.19,15.0,192.88,0
805.95,3433.96,2483.95,1199.95,2093.84,0
11.42,33.65,20.51,37.76,48.36,0
1164.39,5546.28,4556.91,3035.68,4234.67,0
31.05,90.7,61.35,13.48,42.4,0
31.67,105.44,77.97,7246.77,7272.45,0
11.7,15.56,1.71,94.82,106.94,0
54.13,158.74,107.73,679.8,738.73,0
53.58,119.69,74.72,16.12,66.14,0
162.0,760.02,583.32,45.56,190.8,0
15.09,70.96,54.59,384.65,398.32,0
15.44,21.51,7.67,419.89,434.4,0
356.26,1172.31,841.49,162357.45,162709.09,0
8.67,29.23,20.85,108.81,118.36,0
1339.53,4060.66,2845.6,6.88,1185.14,0
13300.06,14091.2,1914.26,868.18,15266.01,0
126.62,435.96,294.07,93.7,243.85,0
9044.82,37046.53,27090.53,42427.13,50315.2,0
6.59,13.53,6.43,27.48,34.09,0
4.0,11.26,6.96,33266.09,33269.87,0
1794.21,1836.33,26.42,4021.26,5887.56,0
2563.67,12018.74,9607.95,21.5,2975.72,0
5364.32,5326.34,0.0,234.56,6427.87,0
4.53,6.51,2.68,612.02,616.45,0
2957.69,5451.48,2918.43,845.38,4107.53,0
80.55,339.6,271.09,214.44,295.35,0
41.68,152.26,106.7,1687.34,1733.55,0
12.9,6.86,0.0,7216.71,7231.59,0
21250.63,28178.91,7351.93,711.96,23763.0,0
4.82,18.68,13.91,2052.4,2056.37,0
4642.8,10758.55,5507.43,34736.58,38906.36,0
858.73,530.66,0.0,648.89,1605.78,0
2029.86,9819.7,7884.64,264.88,1904.72,0
1644.93,1941.92,125.81,41.48,1698.21,0
6160.48,17231.48,10682.05,11.53,6444.11,0
14.21,22.98,9.14,67.68,83.71,0
2.74,10.46,8.02,236.94,240.02,0
593.93,2372.91,1672.92,12171.28,12663.81,0
65.68,150.24,86.98,29.72,100.12,0
8.28,28.67,19.14,6146.31,6155.55,0
14.52,66.66,50.53,6.48,18.71,0
53.83,224.29,162.68,15.52,69.04,0
5.11,12.1,7.98,98.46,103.88,0
4.54,11.29,6.79,477.25,481.5,0
10344.77,46457.87,37108.54,19.89,9828.93,0
45.1,29.53,0.0,9.32,47.26,0
18771.15,11312.47,0.0,1372.08,22203.29,0
15983.35,22793.52,7517.83,252.62,14555.28,0
9.81,41.44,31.98,263.7,273.25,0
1693.1,2013.87,229.99,80.43,1784.62,0
606.22,1081.35,523.54,161.37,667.5,0
1360.79,4532.53,3295.42,20.59,1343.89,0
6.46,8.59,2.49,53.33,58.89,0
14.84,27.66,11.71,1058.92,1072.17,0
5.42,14.1,9.76,849.98,855.09,0
624.66,953.54,267.18,57826.45,58448.54,0
19522.44,96945.73,78680.78,25795.08,44803.73,0
1150.4,1421.33,235.85,2.94,956.2,0
1630.85,7052.96,5251.51,34.04,1567.28,0
19173.14,50146.37,30890.13,47318.05,62957.36,0
1214.52,1312.96,26.95,86.69,1180.14,0
3.9,4.03,0.0,520.49,523.74,0
6654.51,18308.77,12905.66,4558.89,10328.05,0
72.39,151.36,83.33,1071.62,1144.08,0
2.83,4.4,1.09,2.87,6.18,0
261.15,1257.5,961.1,26.37,255.64,0
12495.64,32303.84,19224.26,8.21,13657.48,0
27.55,128.92,104.35,17.19,39.71,0
226.7,280.65,69.32,13.75,225.56,0
12.99,17.22,2.37,2567.19,2579.67,0
4.57,14.54,9.61,237.99,241.84,0
5.61,9.62,4.49,5.65,11.57,0
1887.67,2514.79,904.8,6.72,1626.85,0
6481.26,6002.19,0.0,94270.2,101530.97,0
9.87,8.32,0.0,14.92,25.15,0
36.41,141.61,98.45,44.36,84.28,0
15.73,27.84,12.7,1506.05,1519.67,0
3.46,16.96,13.71,21.29,24.5,0
395.79,524.04,161.38,23.87,452.19,0
1479.26,3099.06,1630.52,6.04,1457.69,0
926.02,2025.29,1164.93,131798.91,132773.95,0
89.34,245.75,171.66,2135.71,2221.96,0
401.45,1773.55,1402.27,922.59,1351.69,0
6.34,26.99,21.36,47828.47,47835.17,0
10.9,5.94,0.0,1879.34,1889.37,0
11922.13,27917.43,17256.22,49.1,13791.41,0
2574.91,10880.84,8348.29,490.21,3304.47,0
25951.33,178761.74,0.0,519.76,9610.85,1
10405.84,30191.28,21245.48,216.78,8698.39,0
938.74,1565.48,614.99,10828.48,11848.37,0
11546.62,27220.68,14070.53,9.08,12165.51,0
115.62,276.49,156.98,15.66,150.91,0
2.81,6.36,3.57,163.07,166.08,0
4.77,21.53,16.11,5.95,10.16,0
7.28,21.21,12.63,141683.5,141689.45,0
6.41,29.27,22.04,635.07,641.56,0
64.41,242.85,180.8,4.72,69.03,0
1497.33,3114.51,1550.28,2179.52,3938.81,0
3347.07,9107.5,5724.76,14649.34,18275.38,0
551.1,1242.38,734.64,241.02,880.31,0
10.15,42.92,33.03,536.92,548.11,0
2278.14,3062.25,484.06,6042.66,8467.17,0
66.24,312.25,251.3,35.59,103.5,0
3.06,9.52,5.98,1947.5,1950.66,0
33.96,110.47,69.83,2808.48,2842.54,0
53.27,150.52,101.37,18978.85,19039.34,0
32.08,96.09,68.85,49108.53,49137.2,0
4051.46,14198.5,9406.15,84945.87,89670.18,0
2538.52,8751.95,6547.43,10.91,2609.84,0
1422.21,2081.63,504.99,21567.51,22954.13,0
9.5,29.65,21.9,4581.3,4589.7,0
3906.92,8188.2,4694.53,160.45,3717.41,0
1205.42,4058.21,2968.44,69628.06,70874.06,0
15.7,46.55,32.12,34936.49,34950.0,0
927.83,1214.12,130.67,13601.66,14345.15,0
210.95,802.94,619.39,5.12,195.75,0
141.76,362.42,239.17,19.05,149.7,0
7.46,22.24,14.21,66278.51,66287.29,0
288.51,1017.54,676.83,133866.81,134164.76,0
6.68,22.97,16.59,57.42,63.85,0
11.92,46.13,32.91,57.47,71.69,0
8.96,12.82,5.54,2238.04,2246.52,0
14573.71,14526.5,0.0,6.28,17250.7,0
35.3,123.95,85.5,1897.84,1939.37,0
66.48,103.84,26.81,115333.13,115404.66,0
49.34,50.12,0.0,71.27,121.11,0
8815.39,9613.79,0.0,9606.5,19556.41,0
431.25,822.65,410.4,874.72,1275.59,0
10640.67,52810.09,41179.7,64.1,10142.34,0
40.42,48.81,4.74,253.98,289.66,0
7.64,14.08,7.15,1166.66,1173.55,0
405.84,1884.44,1410.32,11819.42,12166.24,0
60.94,294.64,226.89,1041.84,1111.33,0
3703.97,5666.32,1419.57,71434.99,74400.02,0
7441.37,33203.67,26171.3,9.84,7226.41,0
191.17,215.09,0.0,102198.72,102379.51,0
17021.48,66841.89,51080.16,1161.15,17417.85,0
394.3,220.23,0.0,202.34,650.86,0
31.13,72.53,47.33,6.27,41.4,0
221.58,357.41,125.27,70.72,306.78,0
3.8,13.94,10.73,336.06,340.15,0
3774.45,2159.94,0.0,81449.12,85681.84,0
6.77,17.55,11.15,11166.56,11173.02,0
43.76,159.08,108.83,5.2,48.09,0
440.47,312.81,0.0,100.17,495.66,0
4.0,18.15,14.36,605.32,608.9,0
5.55,11.8,5.56,31286.34,31292.85,0
1429.45,1777.8,244.78,13914.72,15493.2,0
5.19,7.86,2.82,29.3,34.39,0
199.09,403.17,216.56,4.74,167.12,0
57.3,79.8,29.14,11.66,74.52,0
21.17,59.23,41.76,689.65,714.62,0
14.87,49.79,34.82,7.31,24.72,0
2619.4,6418.67,3757.32,42.41,2886.2,0
14240.99,34486.62,20564.52,22807.04,37889.61,0
9.6,38.57,27.24,226.21,234.35,0
15323.32,28418.25,16075.68,156000.02,168783.73,0
574.13,1896.04,1241.46,11112.33,11632.54,0
875.63,3956.23,2975.24,50.1,948.06,0
1618.63,2422.79,636.63,2.95,1889.12,0
1536.2,5053.41,3501.9,897.2,2661.43,0
4351.6,20739.17,16926.55,6402.31,10416.33,0
210.86,608.14,366.67,476.52,676.1,0
330.37,1617.5,1254.81,58194.8,58500.11,0
50.12,94.99,38.2,12675.93,12726.65,0
7.01,21.31,15.04,831.27,839.15,0
1076.81,2045.57,945.34,3.35,1202.11,0
3.68,1.9,0.0,112.25,116.5,0
32.48,162.01,127.72,625.46,658.22,0
6.35,10.03,3.04,42.63,49.38,0
15.13,73.82,60.66,27287.15,27305.03,0
852.85,2932.65,2191.0,289.8,1202.54,0
777.66,3552.12,2916.43,25.58,699.67,0
120.24,583.45,479.7,14329.75,14441.66,0
6.12,18.7,13.22,2188.83,2193.91,0
134.34,671.51,560.14,23.76,137.17,0
65.02,257.02,195.75,953.56,1018.37,0
1779.58,5084.55,3180.28,5651.82,7601.22,0
498.32,1717.83,1161.09,377.2,813.52,0
226.81,311.69,98.87,75.66,286.14,0
217.64,119.63,0.0,5358.05,5561.46,0
16263.39,26924.89,8974.19,5218.3,23694.31,0
2456.88,6037.46,3687.52,3.27,2149.64,0
238.13,363.44,148.99,35.71,229.46,0
202.96,570.96,370.38,3325.84,3538.85,0
3.45,11.94,7.84,32.0,35.49,0
13129.06,45309.34,32849.13,107926.25,118443.73,0
48.07,217.37,160.47,16.29,69.45,0
27.21,131.93,107.41,10202.38,10228.76,0
21909.6,98771.27,80318.61,159779.32,182108.02,0
1751.46,5763.68,4252.4,123.02,1994.15,0
4.16,5.93,1.31,2068.13,2071.54,0
4.74,22.49,17.68,8.7,12.82,0
3.42,4.4,0.87,2540.35,2543.72,0
599.78,708.59,0.0,141881.94,142403.0,0
5.18,9.99,4.8,120746.77,120751.16,0
12094.37,37265.48,27023.87,252.03,11499.62,0
12483.45,44523.81,30949.23,22625.32,34742.56,0
370.36,207.33,0.0,24163.46,24585.65,0
12383.48,10870.59,0.0,99.48,825.1,1
37.6,48.41,5.48,23160.97,23205.03,0
4.83,8.86,4.07,16.22,20.97,0
2073.81,4042.67,2122.91,129013.35,131064.28,0
6.79,13.55,6.55,36529.33,36535.61,0
5.87,23.02,18.03,747.34,752.23,0
44.75,30.62,0.0,188.4,227.28,0
3.04,4.21,1.16,89808.5,89811.01,0
135.14,81.14,0.0,5.94,152.08,0
1586.25,6348.72,5054.81,653.46,2143.9,0
3685.42,18157.14,14346.21,576.18,3570.98,0
625.63,2169.66,1568.74,180.29,869.03,0
5551.75,17519.25,12210.42,9.38,5016.71,0
105.48,483.76,357.32,43.17,165.25,0
5647.39,9302.91,4532.48,135171.64,141548.86,0
259.37,207.26,0.0,19682.11,19921.12,0
20.23,56.54,33.27,27477.28,27495.37,0
13323.85,22271.74,10918.43,738.67,16690.41,0
32.29,81.69,44.01,3944.51,3980.93,0
3.44,8.78,5.1,702.79,706.82,0
24.14,46.7,22.29,4679.53,4699.01,0
73.71,198.17,130.99,36248.48,36325.09,0
64.21,141.95,81.35,39.19,97.41,0
305.52,308.2,0.0,94828.57,95118.78,0
7693.58,33853.8,27521.97,62926.96,69362.1,0
37.75,138.0,96.19,273.75,315.25,0
294.99,202.33,0.0,126115.87,126413.89,0
58.05,59.27,0.0,44701.65,44766.48,0
4429.13,4138.2,498.33,4.22,3753.9,0
11.23,8.74,0.0,4.32,17.78,0
6.9,5.28,0.0,6503.73,6510.21,0
251.38,303.42,101.0,15068.95,15365.72,0
1149.39,4960.09,3630.35,41.91,1272.43,0
3497.23,14782.97,11800.26,655.96,3605.99,0
548.19,2206.0,1556.77,1024.27,1634.29,0
40208.91,23180.69,0.0,365.6,3312.84,1
93.17,349.92,266.51,5.81,87.38,0
3.65,13.95,10.02,30.2,33.39,0
7.73,34.8,28.19,21154.72,21163.85,0
3.85,14.61,11.25,6.07,10.69,0
52.48,200.16,157.94,2549.23,2603.31,0
234.96,967.65,702.01,2909.51,3115.07,0
67.15,201.69,146.96,100850.19,100913.05,0
422.16,615.78,171.23,141770.33,142143.85,0
205.51,180.94,0.0,88917.81,89132.16,0
1213.77,2895.69,1676.46,1047.89,2213.24,0
1099.55,1003.43,0.0,4.3,1050.22,0
47.59,60.05,16.28,57.42,110.75,0
61.31,37.23,0.0,507.98,580.66,0
526.54,974.59,387.95,4.18,466.91,0
582.83,2835.46,2154.08,4.09,566.97,0
46.17,101.81,51.32,95.99,142.83,0
53.14,84.17,24.04,192.63,240.37,0
1403.05,3248.79,1585.24,1618.55,2966.54,0
922.14,1711.51,806.47,77764.02,78522.31,0
9.17,32.39,21.73,200.93,208.42,0
143.94,482.93,365.3,4.61,165.04,0
8386.3,5225.03,0.0,1033.27,8879.81,0
3.77,10.56,6.8,139.43,143.51,0
5981.79,3965.32,0.0,54838.04,59821.86,0
11.81,41.9,30.38,313.09,325.71,0
261.19,1230.5,965.42,93.67,370.88,0
123.84,567.64,441.9,7806.27,7946.03,0
2.98,4.25,0.83,617.56,620.19,0
10286.34,39519.12,29866.78,1219.37,11716.03,0
163.09,663.58,512.48,14.48,203.74,0
14594.71,64065.73,48292.38,168.53,13127.95,0
35.9,59.89,21.86,4.53,35.04,0
6610.95,16717.48,9234.29,10978.2,17178.65,0
10954.51,16396.38,6277.58,40.5,13034.07,0
408.09,248.69,0.0,10.23,362.39,0
16.85,58.39,38.55,1780.47,1794.75,0
1296.24,3164.88,2104.96,1593.56,3147.88,0
6672.38,161181.06,0.0,87.69,451.68,1
13369.98,57650.92,45233.78,107566.33,119060.5,0
141.66,386.81,249.48,2953.47,3098.45,0
30.47,151.62,117.03,72426.88,72451.42,0
9.44,38.42,29.28,74.18,83.34,0
1462.21,6450.47,5196.26,1175.95,2366.9,0
17448.11,69443.39,50219.52,256.91,18161.03,0
3.51,3.43,0.59,256.24,259.93,0
2130.28,1688.52,0.0,4.6,1711.83,0
11411.46,52696.46,41111.21,30.45,11499.9,0
5.33,5.98,0.78,38660.74,38667.02,0
7.33,16.57,8.89,31207.33,31214.36,0
1376.93,4467.59,3156.01,8.64,1635.9,0
926.74,1347.06,460.88,3.32,1101.87,0
5.05,7.64,2.9,8.35,12.88,0
4963.19,12894.79,7162.76,3061.97,8178.78,0
302.12,641.71,397.92,38.02,380.06,0
9554.58,33867.07,22632.25,11954.54,22308.48,0
